DEALER_ID,Dealer_Name,Dealer_Brand,Dealer_Address,Dealer_Pincode,Dealer_City,Dealer_State,Dealer_Category_Level_3,FOS_Code,FOS_Name
204903,Bagzone Lifestyles Pvt Ltd ,Bagzone,F 71 Marketcity Pune Viman Nagar Pune Nagar Road Pune 411014  Pune Maharashtra,411014.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
639781,Bodke Cycle Dealers,Hero Cycle Ltd,Geound 356 Gaothan Shivajinagar Pune Pune  Pune Maharashtra,411005.0,Pune,Maharashtra,Cycles,No Mapping,No Mapping
140838,Supertech Services ,Supertech Services,Shop No 13 15 Alok Nagari 1305 Kasba Peth Kasba Peth Punepune Maharashtra,411011.0,Pune,Maharashtra,Water Purifier,No Mapping,No Mapping
476436,Eon Retails Llp,Lee,Westend Mall Higher Ground Floor Shop No 6 S R 169 1 D P Road Aundh Pune 411007 Westend Mall Higher Ground Floor Shop No 6 S R 169 1 D P Road Aundh Pune 411007  Pune Maharashtra,411007.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
60007290,Motor Artznapm,Motor Artznapm,Near Somjee Bus Stop Front Of H P Petrol Pump Property No 855 A3011 Survey No 105 Hissa No485 Kondhwa Road Pune Maharashtra  Pune Maharashtra,411048.0,Pune,Maharashtra,Tyres,No Mapping,No Mapping
60034687,A R Book Sellers  General Storesnaedc,A R Book Sellers General Storesnaedc,Floor No 4 Flat Noe13 Royal Arcade Sahakari Gruharachana Sanstha Maryadit Srno 19 A1 Near Shankar Maharaj Math Satara Road Dhankawadi Pune Maharashtra  Pune Maharashtra,411043.0,Pune,Maharashtra,E-Bike,No Mapping,No Mapping
954766,Spykar Lifestyles Pvt Ltd ,Spykar,S40 And S41 Plaza Floor Tribeca Highstreet Nibm Road Pune 411060 Mumbai  Pune Maharashtra,411060.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
797239,Auto Mechanic Hub,Auto Mechanic Hub,Near Shankar Temple S No Kharadkar Park Kodre Wasti Khardi Pune Pune  Pune Maharashtra,411014.0,Pune,Maharashtra,Car Accessories / Auto Ancillaries,No Mapping,No Mapping
60089925,Vaibhav Manufacturing Solutions Private Limited,Vaibhav Manufacturing Solutions Private Limited,Srno81/5Dangatindustrialarea Ndaroad  Pune Maharashtra,411023.0,Pune,Maharashtra,Small Appliances,No Mapping,No Mapping
492806,Puma  Sports India Pvt Ltd ,Puma,Shop No 361St Floor Zsquare Mall Mall Road Kanpur Uttar Pradesh  Pune Maharashtra,411009.0,Pune,Maharashtra,Footwear,No Mapping,No Mapping
60027731,Laxmi Gas Servicesnaedc,Laxmi Gas Servicesnaedc,Shop No 04 Sec18 Plot No 629 Shivtej Nagar Sirvi Corner Spine Road Shivtej Nagar Pradhikaran Chinchwad Pune Maharashtra  Pune Maharashtra,411019.0,Pune,Maharashtra,Remi Gas Kit,No Mapping,No Mapping
622834,Digiwheels  On Charge Llp,Pure Ev E-Bikes,Metro 9 Shop No 1 Sector No 38 Near Fountain Hotel Chichwad Pune Chichwad Pune  Pune Maharashtra,411035.0,Pune,Maharashtra,E-Bike,No Mapping,No Mapping
920300,Shakti Sports And Fitness,Shakti Sports And Fitness,Pimpri 2 Shop No 11 12 Sunshine Plaza Pimpri Station Road Pimpri Maharashtra 411018 Pune  Pune Maharashtra,411018.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
956285,Puma Sports India Pvt Ltd,Puma,Unit Shop Bearing No S 63 64 65 On Upper Ground Floor Plaza Tribeca Highstreet Nibm Road   Pune Maharashtra,411060.0,Pune,Maharashtra,Footwear,No Mapping,No Mapping
199119,Metro Tyres,Metro Tyres,Atherva Market Shop No 21 Hisaa 11 Sai Chowk Jagtap Dairy Rahatani Spot 18 Mall  Pune Maharashtra,411017.0,Pune,Maharashtra,Tyres,No Mapping,No Mapping
249701,Amey Electricals And Home Appliances ,Symphony,Shop No 58 Amrut Ganga Manik Baug Sinhgad Road Pune Sinhgad Road  Pune Maharashtra,411058.0,Pune,Maharashtra,Small Appliances,No Mapping,No Mapping
618793,Bajaj Finserv Health Ltd,Bajaj Finserv Health Ltd,Four Th Floor Fountain Head Lohegaon And Wadgaonsheri Viman Nagar Near Phoenix Mall Pune 411014  Pune Maharashtra,411014.0,Pune,Maharashtra,Insurance,No Mapping,No Mapping
362280,Fab Five Group,Fab Five Group,B 204 Cosmos Magarpatta City Hadapsar Pune Magarpatta City  Pune Maharashtra,411013.0,Pune,Maharashtra,Cycles,No Mapping,No Mapping
60002217,Shree Opticsnapm,Shree Opticsnapm,Parmar Square Shop No 9 10 Ground Floor Kharadi South Main Road Pune Maharashtra  Pune Maharashtra,411014.0,Pune,Maharashtra,Eyewear,No Mapping,No Mapping
60000694,Lifeline Chemist,Lifeline Chemist,Siddhesh Optimus Shop No3 Winga S No21116 And S No21117 Lohgaon Maharashtra  Pune Maharashtra,411014.0,Pune,Maharashtra,Pharmacy,No Mapping,No Mapping
60059940,Ashmira Enterprisesnaedc,Ashmira Enterprisesnaedc,Mayur Pankh Society Building No A1 Shop No05 Bldg A1 Mayyur Pankh Soc Opp Sheetal Petrol Pump Kondwa Khurd Pune Maharashtra  Pune Maharashtra,411048.0,Pune,Maharashtra,Furnishing,No Mapping,No Mapping
315933,Sara Suole Private Limited ,Ruosh,Shop No G18 Ground Floor Season Mall Magarpatta City Hardapsar Pune411 028  Pune Maharashtra,411028.0,Pune,Maharashtra,Footwear,No Mapping,No Mapping
220692,Sohum Wellness Limited ,Hotel Sundarban,Hotel Sundarban 19 Lane No 1 Koregaon Park Next To Osho Communa  Pune Maharashtra,411001.0,Pune,Maharashtra,Gyms And Spas,No Mapping,No Mapping
363579,Laxmi Marketing,Casio,Shop No 2 Hg 23 Higher Ground Floor Westend Mall Sno 169 1 Aundh Pune Inside Westend Mall  Pune Maharashtra,411007.0,Pune,Maharashtra,Watches,No Mapping,No Mapping
60028361,El Tech Electronics And Electricalsnapm,El Tech Electronics And Electricalsnapm,Nr Mamledar Kacheri 606A Shukrawar Peth Pune City Maharashtra  Pune Maharashtra,411042.0,Pune,Maharashtra,Small Appliances,No Mapping,No Mapping
469683,Eco Green Cng Services Llp,Eco Green Cng Services Llp,Shop No 112 Flat No H 135 Swamikrupa Society Saisayaji Nagar Warje Pune 411052  Pune Maharashtra,411052.0,Pune,Maharashtra,Car Accessories / Auto Ancillaries,No Mapping,No Mapping
521040,Westeros Enterprises Pvt Ltd,Westeros Enterprises Pvt Ltd,S No 12 Bypass Road Opp Prachi Hotel Kharadi Pune 411014 S No 12 Bypass Road Opp Prachi Hotel Kharadi Pune 411014  Pune Maharashtra,411014.0,Pune,Maharashtra,Tyres,No Mapping,No Mapping
60059549,Navdurga Furniture And Furnishingnaedc,Navdurga Furniture And Furnishingnaedc,Sno542 Bhsindhu Park Nrganpati Mandir Rahatani Pune Maharashtra  Pune Maharashtra,411017.0,Pune,Maharashtra,Furnishing,No Mapping,No Mapping
60017795,Femas Cycle Martnaedc,Femas Cycle Martnaedc,Gawaliwada Naka Mumbai Pune Road Lonavala Mumbai Pune Road  Pune Maharashtra,410401.0,Pune,Maharashtra,Cycles,No Mapping,No Mapping
342516,Jc Instyle Fashion Pvt Ltd,Jai Hind,604 605 Sadashiv Peth Pune Sadashiv Peth  Pune Maharashtra,411030.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
832798,Sandip Tyre,Sandip Tyre,Swarj Nagar Ashwagandha App Shop Plot No Talegaon Midc Pune Pune  Pune Maharashtra,410507.0,Pune,Maharashtra,Tyres,No Mapping,No Mapping
673648,Aditya Birla Fashion And Retail Ltd,Peter England,Peter England Showroom Shop No 3 4 Saraswati Complex Next To Nexa Showroom Keshnand Road Wagholi Pune Maharashtra 412207   Pune Maharashtra,412207.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
506447,Surya Car World,Surya Car World,Survey No 515 Hissa No 2F Nashik Phata Kasarwadi Road Near Hotel Sheetal Pune Survey No 515 Hissa No 2F Nashik Phata Kasarwadi Road Near Hotel Sheetal Pune  Pune Maharashtra,411034.0,Pune,Maharashtra,Car Accessories / Auto Ancillaries,No Mapping,No Mapping
635962,Reliance Retail Limited 3026 Vadgaon Sheri,Reliance Fresh,Centre Pint Wadagon Sheri Pune Maharashtra  Pune Maharashtra,411014.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
776695,Wardwizard Solutions India Private Limited,Wardwizard Solutions India Private Limited,Gat No 79 Jyotiba Nagar Talawade Pune Gat No 79 Jyotiba Nagar Talawade Pune  Pune Maharashtra,411044.0,Pune,Maharashtra,E-Bike,No Mapping,No Mapping
272668,Suyog Watch Companey,Suyog Watch Companey,Shop No 19 Kunal Market Chapaker Chok Chinchwad Gaon Pune Chapaker Chok  Pune Maharashtra,411033.0,Pune,Maharashtra,Watches,No Mapping,No Mapping
716199,Deepak Home Appliances,Deepak Home Appliances,Shop No 3 Sr No 152 Deepsthamb Aprt Ganesh Nagar Dhyari Pune Pune  Pune Maharashtra,411041.0,Pune,Maharashtra,Small Appliances,No Mapping,No Mapping
863893,Atharav Enterprises,Atharav Enterprises,H No 501 Chakan Shikraupr Jategaon Tal Shirur Pune  Pune Maharashtra,412208.0,Pune,Maharashtra,Tyres,No Mapping,No Mapping
309608,O2 Spa Salon Private Limited ,Duplicate Code,O2 Spa Sayaji Hotel135 136 Mumbai Beng Aluru Bypass Highway Wakad Pune Maharashtra 411057  Pune Maharashtra,411057.0,Pune,Maharashtra,Gyms And Spas,No Mapping,No Mapping
603213,Pruthvi Motors,Techo Electra E-Bike,H No 514 Wadgaon Tal Mawal Pune Mawal Pune  Pune Maharashtra,410507.0,Pune,Maharashtra,E-Bike,No Mapping,No Mapping
662353,Swastik Car Accesseries,Swastik Car Accesseries,634 2 Reliance Corner Building Nana Peth Pune Pune  Pune Maharashtra,411002.0,Pune,Maharashtra,Car Accessories / Auto Ancillaries,No Mapping,No Mapping
89647,Sardar Cycle ,Sardar Cycle,"745, Budhwar Peth Phadake Haud Chowk Pune Pune Maharashtra",411001.0,Pune,Maharashtra,Cycles,No Mapping,No Mapping
451355,N B Enterprises,N B Enterprises,Dange Chowk Near Hotel Rose Wood Thergaon Phata Thergaon Pune Dange Chowk Maharashtra Pune Dange Chowk Near Hotel Rose Wood Thergaon Phata Thergaon Pune Dange Chowk Maharashtra Pune  Pune Maharashtra,411033.0,Pune,Maharashtra,Power Backup,No Mapping,No Mapping
864214,Singh Agency,Singh Agency,Singh Agency Survy No 56 2A Mundhwa Pune Pune Maharshtra 411036  Pune Maharashtra,411036.0,Pune,Maharashtra,Others,No Mapping,No Mapping
913520,Yesai Tyres And Wheels Llp,Yesai Tyres And Wheels Llp,Shreya Lawns Sr No 483 07 Khed Nanekarwadi Chakan Pune Maharashtra 410501 Pune  Pune Maharashtra,410501.0,Pune,Maharashtra,Tyres,No Mapping,No Mapping
864210,Singh Agency,Singh Agency,Singh Agency Shop No 3 Ground Floor Kushal Nagar Complex Ganesh Road Cts 741 1 Punw  Pune Maharashtra,411002.0,Pune,Maharashtra,Others,No Mapping,No Mapping
602919,Bajaj Finserv Health Ltd,Bajaj Finserv Health Ltd,4Th Floor Unit 1 And 2 Fountain Head Lohegaon And Wadgaonsheri Viman Nagar Near Phoenix Mall Pune 411014  Pune Maharashtra,411014.0,Pune,Maharashtra,Insurance,No Mapping,No Mapping
468001,Car Studio,Car Studio,Shop No 07 Sagar Plaza Nashik Phatta Kasarwadi Pune 411034 Shop No 07 Sagar Plaza Nashik Phatta Kasarwadi Pune 411034  Pune Maharashtra,411034.0,Pune,Maharashtra,Car Accessories / Auto Ancillaries,No Mapping,No Mapping
691116,Rocket Battery,Rocket Battery,Secotorno 32 Shop No G 1 Nigdi Pradhikaran Nidgdi Pune  Pune Maharashtra,411044.0,Pune,Maharashtra,Power Backup,No Mapping,No Mapping
775385,Arvind Life Style ,Uspa,Shop No Ug 22 Phoenix Market City Mall Viman Nagar Rd Shop No Ug 22 Maharashtra  Pune Maharashtra,411014.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
900357,Reliance Retail Limited ,Reliance Smart,Shantai City Center Old S No 714 New S No 532 Surv Ey No 2431 To 2435 And 3294 Talegaon Dabhade Tal Maval Dist Pune 4  Pune Maharashtra,410507.0,Pune,Maharashtra,LFR,No Mapping,No Mapping
380930,Soch Apparels Pvt Ltd ,Soch,Unit No Ff04 Ff 05 Ist Floor Survey No 169 1 Dp Rd Sector1 Village Aundth Taluka Haveli Pune 411 0 Aundth Taluka Haveli  Pune Maharashtra,411007.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
373967,Shraddha Optician,Shraddha Optician,Satara Road Near Bapkar Petrol Pump Parvati Pune Near Bapkar Petrol Pump  Pune Maharashtra,411009.0,Pune,Maharashtra,Eyewear,No Mapping,No Mapping
920200,Bata India Ltd ,Bata,Unit No 10 First Floorelpro City Square Mallsurve Unit No 10 First Floorelpro City Square Mallsurve No 117 Cts 4270Vil  Pune Maharashtra,411033.0,Pune,Maharashtra,Footwear,No Mapping,No Mapping
60012468,Jay Bhole Tyresnaedc,Jay Bhole Tyresnaedc,Nitin Heights Shop No 1 Jay Bhole Tyres Pune Solapur Road Hadapsar Maharashtra  Pune Maharashtra,411028.0,Pune,Maharashtra,Tyres,No Mapping,No Mapping
146639,House Of Anita Dongre Limited,Global Desi,Shop No Wb Ff 36 First Floor Town Centre Amanora Mall Amanora Park Township Village Sadesatranali 17 1 2 Nali Hadapsar Taluka Haveli District Pune  Pune Maharashtra,411014.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
288559,Siyarams Silk Mills Ltd ,Cadini,Sgs Malloutlet No8Lower Ground Floor 231Moledina Roadcamppune  Pune Maharashtra,411001.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
390784,Elite Power Solution,Elite Power Solution,Flat No B 58 Community Hsg Soc Kondhwa Kondhwa  Pune Maharashtra,411048.0,Pune,Maharashtra,Power Backup,No Mapping,No Mapping
60080156,Kidz Carz,Kidz Carz,Godown No 2 Mahadji Shinde Chhatri Above Prime Bakers Wanwadi Bazaar Road Pune City Godown No 2 Mahadji Shinde Chhatri Above Prime Bakers Wanwadi Bazaar Road Pune City  Pune Maharashtra,411040.0,Pune,Maharashtra,Toys,No Mapping,No Mapping
513527,Rachana Tyres,Rachana Tyres,Loni Kalbhor H No 916 Kadam Wakvasti Solapur Road Haveli Pune 412201 Loni Kalbhor H No 916 Kadam Wakvasti Solapur Road Haveli Pune 412201  Pune Maharashtra,412201.0,Pune,Maharashtra,Tyres,No Mapping,No Mapping
147500,Pro Glasses,Pro-Vision,Shop No 28 A Wing Shoppers Orbit Mall Vishrantwadi Pune Maharashtra  Pune Maharashtra,411013.0,Pune,Maharashtra,Eyewear,No Mapping,No Mapping
169370,Prakash Distributors ,Prakash Distributors,Office No12 Khadki Business Center Khadki Pune Pune Maharashtra  Pune Maharashtra,411003.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
458143,Artisan Ventures,3m Car Care,S No 10 Rama Equator Marawadi Chowk Pimpri Pune 411018 S No 10 Rama Equator Marawadi Chowk Pimpri Pune 411018  Pune Maharashtra,411018.0,Pune,Maharashtra,Car Accessories / Auto Ancillaries,No Mapping,No Mapping
643994,Varada Enterprises,Techno Electra,H No 505 4 Sno 61 Near Kasat Chawl Kondhava H No 505 4 Sno 61 Near Kasat Chawl Kondhava  Pune Maharashtra,411046.0,Pune,Maharashtra,E-Bike,No Mapping,No Mapping
492758,Puma  Sports India Pvt Ltd ,Puma,Puma Store First Floor Pune Maharashtra  Pune Maharashtra,411001.0,Pune,Maharashtra,Footwear,No Mapping,No Mapping
949607,Visionpro Fitness,Visionpro Fitness,Shop No 01 First Floor Survey No 2881A1 Kapil Classic Baner Road Pune Pune  Pune Maharashtra,411007.0,Pune,Maharashtra,Gyms And Spas,No Mapping,No Mapping
60000082,Ruchita Trade,Ruchita Trade,Mantri It Park Viman Nagarpunemaharashtra411014  Pune Maharashtra,411014.0,Pune,Maharashtra,High End Stationery,No Mapping,No Mapping
169167,Future Lifestyle Fashions Limited ,Central,Paranjape Mall-Karve Road Near Mes College Pune  Pune Maharashtra,411004.0,Pune,Maharashtra,LFR,No Mapping,No Mapping
169342,Future Lifestyle Fashions Limited ,Brand Factory,Servey No 16 B1 Behind D Mart Xion Mall Second Floor Hinjewadi Main Road  Pune Maharashtra,411057.0,Pune,Maharashtra,LFR,No Mapping,No Mapping
864213,Singh Agency,Singh Agency,Singh Agency Cts No 22 A And B New Ganesh Road Kasba Peth Pune  Pune Maharashtra,411011.0,Pune,Maharashtra,Cycles,No Mapping,No Mapping
138848,Millennium Enterprises ,Eureka Forbes,Sno 1/1 Bhakre Building Nr Shivaji Statue Kothrud  Pune Maharashtra,411038.0,Pune,Maharashtra,Small Appliances,No Mapping,No Mapping
60052291,The Lighting Galenaedc,The Lighting Galenaedc,1St Floor Flat No 2 Cts 565 Tapkir Gali Opp J K Market 565 Budhwar Peth Pune Pune Maharashtra  Pune Maharashtra,411002.0,Pune,Maharashtra,Small Appliances,No Mapping,No Mapping
579509,Shivshambho Electricals,Shivshambho Electricals,Manjri Stud Farm Shop No 01 Gund Complex Opp Bharat Petroleum Pune Solapur Road Manjri Stud Farm Shop No 01 Gund Complex Opp Bharat Petroleum Pune  Pune Maharashtra,412307.0,Pune,Maharashtra,Small Appliances,No Mapping,No Mapping
60000840,Vikram Hardwarenam,Vikram Hardware,Sai Nandanva Ganesh Sr No 47 Vadgaon Sheri Wadgoan Maharashtra  Pune Maharashtra,411014.0,Pune,Maharashtra,Small Appliances,No Mapping,No Mapping
60012682,New Maharashtra Tyre Workspimpri Chinchwadedc,New Maharashtra Tyre Workspimpri Chinchwadedc,W 281 Midc Bhosari  Pune Maharashtra,411026.0,Pune,Maharashtra,Tyres,No Mapping,No Mapping
60002115,Modern Boot Housenapm,Modern Boot Housenapm,Swami Sahyog Co Op Soc Shop No 2 S No 143 144 Pune Maharashtra  Pune Maharashtra,411011.0,Pune,Maharashtra,Footwear,No Mapping,No Mapping
584639,Shiva Electronics And Electricals,Shiva Electronics And Electricals,Milkat No 150 Pune Nagar Road Lonikand Pune Milkat No 150 Pune Nagar Road Lonikand Pune  Pune Maharashtra,412216.0,Pune,Maharashtra,Small Appliances,No Mapping,No Mapping
207935,Modisch Designer Studio,Modish The Designer Studio,Store No 5 Sai Vision Complex Kunal Icon Road Pimple Saudagar Pune Kunal Icon  Pune Maharashtra,411027.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
214713,Shoppers Stop Limited ,Shoppers Stop,Orion Mall Plot No 311 Mumbai Pune Highway Near Panvel Bus Depo Panvel Mumbai  Pune Maharashtra,411027.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
296829,Dealskart Online Services Pvt Ltd,Lenskart,Phoenix Market City Mall Lower Ground Floor Pune Nagar Road Viman Nagar Phoenix Market City Mall Lower Ground Floor Pune Nagar Road Viman Nagar  Pune Maharashtra,411014.0,Pune,Maharashtra,Eyewear,No Mapping,No Mapping
60040936,Royal Acesnaedc,Royal Acesnaedc,1St Floor Flat No 202 Ashtavinayak Apartment Cts No 1540 And 1541 Sr No 1995 Tilak Road Sadashiv Peth Pune Pune Maharashtra  Pune Maharashtra,411030.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
554515,Reliance Retail Limited,Reliance Trends,Balaji Heights At Post Warulwadi Pune Nashik Road Narayangaon 410504  Pune Maharashtra,410504.0,Pune,Maharashtra,LFR,No Mapping,No Mapping
906093,Sant Krupa Tyres,Sant Krupa Tyres,S No 263 Santkrupa Arcade Hijewadi Marunji Road Pune Pune  Pune Maharashtra,411057.0,Pune,Maharashtra,Tyres,No Mapping,No Mapping
673596,Aditya Birla Fashion And Retail Ltd,Peter England,Peter Englandshankar Bhawan 128 1 A Opposite Png Showroom Paud Road Kothrud 411038   Pune Maharashtra,411038.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
591135,Meera Motors,Raft Motors,Dr Babasaheb Ambedkar Housing Society House No 103 Behind Deccan College Nagar Road Dr Babasaheb Ambedkar Housing Society House No 103 Behind Deccan College Nagar Road  Pune Maharashtra,411006.0,Pune,Maharashtra,E-Bike,No Mapping,No Mapping
197395,Omg,Omg,1530 Sadashivpeth Shop No 4 Ground Floor Eiffel Square Near Tilak Smarak Manir Tilak Samarak Mandir  Pune Maharashtra,411030.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
406670,Mitul Enterprises Pvt Ltd,Levis,Levis Store Motwani Chambers Near Modern College Jm Road Motwani Chambers  Pune Maharashtra,411005.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
315906,Sara Suole Private Limited ,Ruosh,Shop No05 Higher Ground Floor Westend Mall Sy No1691 Dp Roadsector1 Aundhpune411007  Pune Maharashtra,411007.0,Pune,Maharashtra,Footwear,No Mapping,No Mapping
60000076,Ashok Tyres,Ashok Tyres,Near Ambedkar Samaj Mandir Kharadi Gavthan Haveli Maharashtra  Pune Maharashtra,411014.0,Pune,Maharashtra,Tyres,No Mapping,No Mapping
266136,Cmyk Health Boutique Pvt Ltd ,Four Fountains Spa,1St Floor Nancy Towers Near Kedari Petrol Pump Wanowrie Pune 411040 Wanowrie Pune  Pune Maharashtra,411040.0,Pune,Maharashtra,Gyms And Spas,No Mapping,No Mapping
469606,Cool Car,Cool Car,S No 29 A 1 3 Ramwadi Nagar Road Pune 411014 S No 29 A 1 3 Ramwadi Nagar Road Pune 411014  Pune Maharashtra,411014.0,Pune,Maharashtra,Car Accessories / Auto Ancillaries,No Mapping,No Mapping
431418,Yash Motors ,Yash Motors,S N 23 Ward 6 Khorad Wasti Near Hingne Khurd Khorad Wasti  Pune Maharashtra,411051.0,Pune,Maharashtra,Vehicle Care / Servicing,No Mapping,No Mapping
463231,Country Club Hospitality And Holidays L,Country Club,Country Club Fitness Centre Shop No Eb Ff 29 30 31 32 Amanora Mall First Floor Block East Of The Mall Amanora Town Centre Pune  Pune Maharashtra,411028.0,Pune,Maharashtra,Hotels,No Mapping,No Mapping
60031565,R D Impexnaedc,R D Impexnaedc,1St Floor Shop No 67 Spine City Mall Spine Road Sector Number 9 Moshi Pune Maharashtra  Pune Maharashtra,412105.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
60075141,Tyre Junction,Tyre Junction,Tyre Junction Kamal Kaanha Society Katraj Kondhwa Rd Kondhwa Budruk  Pune Maharashtra,411046.0,Pune,Maharashtra,Tyres,No Mapping,No Mapping
432314,City Surgical ,City Surgical,S N 29 1 Sawant Park Shop No 3 Chaitanya Nagar Dhankavadi Pune Sawant Park  Pune Maharashtra,411046.0,Pune,Maharashtra,Medical Accessories,No Mapping,No Mapping
887946,Aditya Birla Fashion And Retail Ltd,Peter England,Peter England Showroom Shop No 3 4 Saraswati Complex Next To Nexa Showroom Keshnand Road Wagholi   Pune Maharashtra,412207.0,Pune,Maharashtra,LFR,No Mapping,No Mapping
936642,Mohan Batteries Ele,Mohan Batteries Ele,Shop No 10 S No 77 Pl 36 Balaji Chnabers Wanawadi Near Wanawadi Chaupati Pune M Aharashtra  Pune Maharashtra,411040.0,Pune,Maharashtra,Power Backup,No Mapping,No Mapping
393123,Tyre Point,Tyre Point,Shop No 24 25 Ganga Bhagyodya Complex Sinhgad Road Survey No 38 Vadgaon Budruk Pune Ganga Bhagyodya  Pune Maharashtra,411041.0,Pune,Maharashtra,Tyres,No Mapping,No Mapping
875600,G Mart Appliances,G Mart Appliances,Shop No D 1 Dwarkashree Resincy Pimple Soudagar Pune Pune  Pune Maharashtra,411027.0,Pune,Maharashtra,Small Appliances,No Mapping,No Mapping
60039437,Arti Tradepuneedc,Arti Tradepuneedc,Pune Mantri It Park  Pune Maharashtra,411014.0,Pune,Maharashtra,Cycles,No Mapping,No Mapping
378308,Spykar Lifestyles Pvt Ltd ,Spykar,F 31 Seasons Mall Magarpatta City Pune  Pune Maharashtra,411013.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
888488,Aditya Birla Fashion And Retail Ltd,Peter England,No 453 Ground Floor Varthur Main Road Bangalore 560037   Pune Maharashtra,412105.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
635963,Reliance Retail Limited 2888 Kalyani Nagar,Reliance Fresh,Kalyani Nagar Octoi Naka No Behind Ramwad Pune Maharashtra  Pune Maharashtra,411014.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
60056996,Coliwonaedc,Coliwonaedc,S No481 Sai Nagari Pallavi Bunglow Samrat Ashok Road Tata Guard Room Bus Stop Chandan Nagar Pune Pune Maharashtra  Pune Maharashtra,411014.0,Pune,Maharashtra,Hotels,No Mapping,No Mapping
369912,Sai Enterprises,Michelin,Shop No 1 Aditi Samrudhi Building Opp Ram Mandir Baner Haweli Aditi Samrudhi Building Opp Ram Mandir Baner Haweli  Pune Maharashtra,411045.0,Pune,Maharashtra,Tyres,No Mapping,No Mapping
233640,Adarsha Sales Corporation,Adarsha Sales Corporation,Shop No 2 Suparshawanath Society E Market Yard Road Pune 411037  Pune Maharashtra,411037.0,Pune,Maharashtra,Cycles,No Mapping,No Mapping
60077545,Sd Traders,Sd Traders,Shop No 1 B Block 121 River Road  Pune Maharashtra,411017.0,Pune,Maharashtra,Small Appliances,No Mapping,No Mapping
673503,Aditya Birla Fashion And Retail Ltd,Peter England,Peter Englandshop No 3 4 Parinay Mangal Karyalay Building Sr No 33 Near Kaka Halwai Manikbaug Sinhgad Road Vadgaon Budruk Pune 411051  Pune Maharashtra,411051.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
266123,Cmyk Health Boutique Pvt Ltd ,Four Fountains Spa,1St Floor Pradyumna Lane Next To Bank Of Baroda Off Bhandarkar Road Pune 411004 Bhandarkar Road Pune  Pune Maharashtra,411004.0,Pune,Maharashtra,Gyms And Spas,No Mapping,No Mapping
558451,Reliance Retail Limited ,Reliance Trends,Ranka House Cts No 576 Sadashivpeth Laxmi Road Pune 411 030 Ranka House Cts No 576 Sadashivpeth Laxmi Road Pune 411 030  Pune Maharashtra,411030.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
384173,Mangal Krupa Tyres,Mangal Krupa Tyres,Flat No 5 Sector 7 Plot 88B Rajyog Society Indrayani Nagar Bhosari Rajyog Society  Pune Maharashtra,411026.0,Pune,Maharashtra,Tyres,No Mapping,No Mapping
60094298,Shree Sai Traders,Shree Sai Traders,Shopno1Srno5/2 Punealandiroaddattanagar  Pune Maharashtra,411015.0,Pune,Maharashtra,Paints And Hardware,No Mapping,No Mapping
429540,G N Sales Corporation,G N Sales Corporation,Shop No 1 Building Aps Tower S N 154 1 Magarpatta Hadapsar Magarpatta City  Pune Maharashtra,411028.0,Pune,Maharashtra,Power Backup,No Mapping,No Mapping
653639,Sai Wheel Point And Tyres ,Sai Wheel Point And Tyres,Add 69 Near Kach Ghar Shivnagri Pune Alandi Road Wadmukhwadi Chowkpune Pune  Pune Maharashtra,412105.0,Pune,Maharashtra,Tyres,No Mapping,No Mapping
390743,Tyre Point,Tyre Point,Madhav Bagh Market Yard Survey No 694 2B Market Yard  Pune Maharashtra,411037.0,Pune,Maharashtra,Tyres,No Mapping,No Mapping
146376,Ethix Clothing ,Ucb,Shop No 42 Amanora Town Centre Hadapsar By Pass  Pune Maharashtra,411028.0,Pune,Maharashtra,Apparels,No Mapping,No Mapping
60020735,S P Car Accessoriespuneedc,S P Car Accessoriespuneedc,Sr No 16 Undri Hole Wasti  Pune Maharashtra,411028.0,Pune,Maharashtra,Car Accessories / Auto Ancillaries,No Mapping,No Mapping
366758,Divine Music,Divine Music,Shop 2 A Raheja Midas Basement Mg Road Camp Pune Raheja Midas Basement  Pune Maharashtra,411001.0,Pune,Maharashtra,Musical Instruments,No Mapping,No Mapping
